"img_id","label","conf_level","run_date","api"
"1","parking meter","10.023212432861","2020","yolo_v3_coco"
"1","parking meter","48.619201779366","2020","yolo_v3_coco"
"1","truck","63.837581872940","2020","yolo_v3_coco"
"1","car","10.213087499142","2020","yolo_v3_coco"
"1","car","11.546152085066","2020","yolo_v3_coco"
"1","car","11.850741505623","2020","yolo_v3_coco"
"1","car","14.671629667282","2020","yolo_v3_coco"
"1","car","17.605064809322","2020","yolo_v3_coco"
"1","car","17.854645848274","2020","yolo_v3_coco"
"1","car","18.631151318550","2020","yolo_v3_coco"
"1","car","18.707628548145","2020","yolo_v3_coco"
"1","car","20.434756577015","2020","yolo_v3_coco"
"1","car","21.984741091728","2020","yolo_v3_coco"
"1","car","22.343140840530","2020","yolo_v3_coco"
"1","car","33.783927559853","2020","yolo_v3_coco"
"1","car","50.995022058487","2020","yolo_v3_coco"
"1","car","58.931559324265","2020","yolo_v3_coco"
"1","car","67.946803569794","2020","yolo_v3_coco"
"1","car","99.054914712906","2020","yolo_v3_coco"
"1","bicycle","41.092142462730","2020","yolo_v3_coco"
"1","bicycle","59.986418485641","2020","yolo_v3_coco"
"1","person","14.753718674183","2020","yolo_v3_coco"
"1","person","99.449062347412","2020","yolo_v3_coco"
"1","person","99.916005134583","2020","yolo_v3_coco"
"10","book","23.993170261383","2020","yolo_v3_coco"
"10","book","30.637869238853","2020","yolo_v3_coco"
"10","book","31.414330005646","2020","yolo_v3_coco"
"10","book","33.913964033127","2020","yolo_v3_coco"
"10","book","34.787961840630","2020","yolo_v3_coco"
"10","book","36.229532957077","2020","yolo_v3_coco"
"10","book","36.588621139526","2020","yolo_v3_coco"
"10","book","36.786594986916","2020","yolo_v3_coco"
"10","book","36.817821860313","2020","yolo_v3_coco"
"10","book","39.007419347763","2020","yolo_v3_coco"
"10","book","40.388229489326","2020","yolo_v3_coco"
"10","book","41.675636172295","2020","yolo_v3_coco"
"10","book","41.760557889938","2020","yolo_v3_coco"
"10","book","44.191253185272","2020","yolo_v3_coco"
"10","book","45.071154832840","2020","yolo_v3_coco"
"10","book","46.824234724045","2020","yolo_v3_coco"
"10","book","46.920719742775","2020","yolo_v3_coco"
"10","book","48.050546646118","2020","yolo_v3_coco"
"10","book","48.527252674103","2020","yolo_v3_coco"
"10","book","58.083868026733","2020","yolo_v3_coco"
"10","keyboard","50.699490308762","2020","yolo_v3_coco"
"10","mouse","14.128383994102","2020","yolo_v3_coco"
"10","mouse","14.312553405762","2020","yolo_v3_coco"
"10","mouse","14.435799419880","2020","yolo_v3_coco"
"10","laptop","13.020429015160","2020","yolo_v3_coco"
"10","laptop","77.274090051651","2020","yolo_v3_coco"
"10","tv","75.269877910614","2020","yolo_v3_coco"
"10","tv","87.840569019318","2020","yolo_v3_coco"
"10","chair","10.827119648457","2020","yolo_v3_coco"
"10","chair","21.367897093296","2020","yolo_v3_coco"
"10","chair","63.551861047745","2020","yolo_v3_coco"
"10","bottle","61.961412429810","2020","yolo_v3_coco"
"10","person","87.939798831940","2020","yolo_v3_coco"
"107900","zebra","92.619901895523","2020","yolo_v3_coco"
"107901","surfboard","82.571393251419","2020","yolo_v3_coco"
"107901","truck","12.051176279783","2020","yolo_v3_coco"
"107901","car","26.447203755379","2020","yolo_v3_coco"
"107901","car","92.839056253433","2020","yolo_v3_coco"
"107901","car","97.161859273911","2020","yolo_v3_coco"
"107901","person","98.401612043381","2020","yolo_v3_coco"
"107902","umbrella","99.027395248413","2020","yolo_v3_coco"
"107902","person","97.126185894012","2020","yolo_v3_coco"
"107902","person","99.928510189056","2020","yolo_v3_coco"
"107905","book","11.399902403355","2020","yolo_v3_coco"
"107905","remote","20.263056457043","2020","yolo_v3_coco"
"107905","dining table","20.824831724167","2020","yolo_v3_coco"
"107905","dining table","75.005608797073","2020","yolo_v3_coco"
"107905","chair","11.938092112541","2020","yolo_v3_coco"
"107905","wine glass","11.410343647003","2020","yolo_v3_coco"
"107905","wine glass","21.362715959549","2020","yolo_v3_coco"
"107905","bottle","10.024362057447","2020","yolo_v3_coco"
"107905","bottle","14.180988073349","2020","yolo_v3_coco"
"107905","bottle","14.638133347034","2020","yolo_v3_coco"
"107905","bottle","15.485192835331","2020","yolo_v3_coco"
"107905","bottle","21.461935341358","2020","yolo_v3_coco"
"107905","bottle","22.982199490070","2020","yolo_v3_coco"
"107905","bottle","23.804457485676","2020","yolo_v3_coco"
"107905","bottle","24.105150997639","2020","yolo_v3_coco"
"107905","bottle","26.068580150604","2020","yolo_v3_coco"
"107905","bottle","34.003651142120","2020","yolo_v3_coco"
"107905","bottle","34.421220421791","2020","yolo_v3_coco"
"107905","bottle","35.708773136139","2020","yolo_v3_coco"
"107905","bottle","36.782795190811","2020","yolo_v3_coco"
"107905","bottle","65.968596935272","2020","yolo_v3_coco"
"107905","bottle","73.459076881409","2020","yolo_v3_coco"
"107905","handbag","10.314381867647","2020","yolo_v3_coco"
"107905","handbag","33.193767070770","2020","yolo_v3_coco"
"107905","person","53.736072778702","2020","yolo_v3_coco"
"107905","person","56.035286188126","2020","yolo_v3_coco"
"107905","person","63.116151094437","2020","yolo_v3_coco"
"107905","person","70.557266473770","2020","yolo_v3_coco"
"107905","person","70.693844556808","2020","yolo_v3_coco"
"107905","person","76.660794019699","2020","yolo_v3_coco"
"107905","person","76.984518766403","2020","yolo_v3_coco"
"107905","person","88.852924108505","2020","yolo_v3_coco"
"107905","person","90.659058094025","2020","yolo_v3_coco"
"107905","person","91.971540451050","2020","yolo_v3_coco"
"107905","person","93.940490484238","2020","yolo_v3_coco"
"107905","person","95.972812175751","2020","yolo_v3_coco"
"107905","person","96.191489696503","2020","yolo_v3_coco"
"107905","person","96.822935342789","2020","yolo_v3_coco"
"107905","person","97.571349143982","2020","yolo_v3_coco"
"107905","person","98.716706037521","2020","yolo_v3_coco"
"107905","person","99.029940366745","2020","yolo_v3_coco"
"107905","person","99.359101057053","2020","yolo_v3_coco"
"107905","person","99.488377571106","2020","yolo_v3_coco"
"107905","person","99.712151288986","2020","yolo_v3_coco"
"107906","handbag","56.916069984436","2020","yolo_v3_coco"
"107906","truck","32.201159000397","2020","yolo_v3_coco"
"107906","bus","96.126401424408","2020","yolo_v3_coco"
"107906","bus","99.816328287125","2020","yolo_v3_coco"
"107906","car","32.445791363716","2020","yolo_v3_coco"
"107906","car","96.263605356216","2020","yolo_v3_coco"
"107906","person","77.588778734207","2020","yolo_v3_coco"
"107906","person","99.843680858612","2020","yolo_v3_coco"
"107907","bench","49.405565857887","2020","yolo_v3_coco"
"107907","bench","95.942646265030","2020","yolo_v3_coco"
"107909","dining table","53.540915250778","2020","yolo_v3_coco"
"107909","cake","34.101775288582","2020","yolo_v3_coco"
"107909","donut","10.104621201754","2020","yolo_v3_coco"
"107909","bowl","10.824324935675","2020","yolo_v3_coco"
"107909","bowl","15.358325839043","2020","yolo_v3_coco"
"107909","bowl","78.155863285065","2020","yolo_v3_coco"
"107909","spoon","31.914895772934","2020","yolo_v3_coco"
"107909","spoon","47.493818402290","2020","yolo_v3_coco"
"107909","spoon","79.837691783905","2020","yolo_v3_coco"
"107909","knife","34.467503428459","2020","yolo_v3_coco"
"107909","cup","97.702747583389","2020","yolo_v3_coco"
"107909","wine glass","65.193134546280","2020","yolo_v3_coco"
"107910","hot dog","23.379243910313","2020","yolo_v3_coco"
"107910","orange","16.332086920738","2020","yolo_v3_coco"
"107910","sandwich","18.894208967686","2020","yolo_v3_coco"
"107910","apple","10.085812211037","2020","yolo_v3_coco"
"107910","apple","10.543144494295","2020","yolo_v3_coco"
"107910","apple","13.796991109848","2020","yolo_v3_coco"
"107910","apple","15.657499432564","2020","yolo_v3_coco"
"107910","apple","22.496792674065","2020","yolo_v3_coco"
"107910","apple","33.381894230843","2020","yolo_v3_coco"
"107910","apple","50.849908590317","2020","yolo_v3_coco"
"107910","apple","66.762286424637","2020","yolo_v3_coco"
"107910","apple","75.153547525406","2020","yolo_v3_coco"
"107910","apple","78.219747543335","2020","yolo_v3_coco"
"107910","banana","11.725837737322","2020","yolo_v3_coco"
"107910","banana","15.397910773754","2020","yolo_v3_coco"
"107910","banana","16.355094313622","2020","yolo_v3_coco"
"107910","banana","74.521464109421","2020","yolo_v3_coco"
"107910","bowl","16.087411344051","2020","yolo_v3_coco"
"107910","person","19.188410043716","2020","yolo_v3_coco"
"107910","person","87.988936901093","2020","yolo_v3_coco"
"107910","person","96.947157382965","2020","yolo_v3_coco"
"107910","person","99.799394607544","2020","yolo_v3_coco"
"107912","surfboard","99.381339550018","2020","yolo_v3_coco"
"107912","person","95.788264274597","2020","yolo_v3_coco"
"107914","zebra","98.937594890594","2020","yolo_v3_coco"
"107914","cat","24.825935065746","2020","yolo_v3_coco"
"107915","refrigerator","99.638247489929","2020","yolo_v3_coco"
"107915","refrigerator","99.701970815659","2020","yolo_v3_coco"
"107915","dining table","31.531053781509","2020","yolo_v3_coco"
"107915","chair","13.707222044468","2020","yolo_v3_coco"
"107915","chair","97.266530990601","2020","yolo_v3_coco"
"107917","traffic light","10.639832168818","2020","yolo_v3_coco"
"107917","traffic light","17.622472345829","2020","yolo_v3_coco"
"107917","traffic light","70.259308815002","2020","yolo_v3_coco"
"107917","traffic light","99.449425935745","2020","yolo_v3_coco"
"107919","horse","99.667048454285","2020","yolo_v3_coco"
"107919","person","98.848694562912","2020","yolo_v3_coco"
"107920","tennis racket","10.225882381201","2020","yolo_v3_coco"
"107920","tennis racket","17.358244955540","2020","yolo_v3_coco"
"107920","tennis racket","18.388657271862","2020","yolo_v3_coco"
"107920","tennis racket","26.247686147690","2020","yolo_v3_coco"
"107920","tennis racket","34.615638852119","2020","yolo_v3_coco"
"107920","tennis racket","95.647025108337","2020","yolo_v3_coco"
"107920","sports ball","13.277855515480","2020","yolo_v3_coco"
"107920","sports ball","66.567242145538","2020","yolo_v3_coco"
"107920","sports ball","72.861385345459","2020","yolo_v3_coco"
"107920","person","69.041574001312","2020","yolo_v3_coco"
"107920","person","91.011661291122","2020","yolo_v3_coco"
"107920","person","96.714442968369","2020","yolo_v3_coco"
"107920","person","97.807008028030","2020","yolo_v3_coco"
"107920","person","98.649126291275","2020","yolo_v3_coco"
"107920","person","99.010306596756","2020","yolo_v3_coco"
"107920","person","99.482524394989","2020","yolo_v3_coco"
"107922","zebra","75.338792800903","2020","yolo_v3_coco"
"107922","zebra","98.809969425201","2020","yolo_v3_coco"
"107922","zebra","98.934978246689","2020","yolo_v3_coco"
"107922","zebra","99.399256706238","2020","yolo_v3_coco"
"107922","zebra","99.599826335907","2020","yolo_v3_coco"
"107923","vase","96.391659975052","2020","yolo_v3_coco"
"107923","dining table","83.622276782990","2020","yolo_v3_coco"
"107924","surfboard","16.217072308064","2020","yolo_v3_coco"
"107924","surfboard","25.667801499367","2020","yolo_v3_coco"
"107924","surfboard","74.428182840347","2020","yolo_v3_coco"
"107924","surfboard","77.524375915527","2020","yolo_v3_coco"
"107924","surfboard","99.538546800613","2020","yolo_v3_coco"
"107924","umbrella","11.053511500359","2020","yolo_v3_coco"
"107924","umbrella","20.029701292515","2020","yolo_v3_coco"
"107924","umbrella","27.884241938591","2020","yolo_v3_coco"
"107924","umbrella","70.658242702484","2020","yolo_v3_coco"
"107924","person","14.380283653736","2020","yolo_v3_coco"
"107924","person","14.627785980701","2020","yolo_v3_coco"
"107924","person","15.112408995628","2020","yolo_v3_coco"
"107924","person","15.363596379757","2020","yolo_v3_coco"
"107924","person","15.702018141747","2020","yolo_v3_coco"
"107924","person","19.096173346043","2020","yolo_v3_coco"
"107924","person","20.080576837063","2020","yolo_v3_coco"
"107924","person","31.136694550514","2020","yolo_v3_coco"
"107924","person","32.814210653305","2020","yolo_v3_coco"
"107924","person","39.765822887421","2020","yolo_v3_coco"
"107924","person","41.622579097748","2020","yolo_v3_coco"
"107924","person","42.716512084007","2020","yolo_v3_coco"
"107924","person","43.222141265869","2020","yolo_v3_coco"
"107924","person","48.988294601440","2020","yolo_v3_coco"
"107924","person","49.587523937225","2020","yolo_v3_coco"
"107924","person","54.642480611801","2020","yolo_v3_coco"
"107924","person","74.455207586288","2020","yolo_v3_coco"
"107924","person","82.134711742401","2020","yolo_v3_coco"
"107924","person","99.075263738632","2020","yolo_v3_coco"
"107924","person","99.079585075378","2020","yolo_v3_coco"
"107925","cell phone","12.672258913517","2020","yolo_v3_coco"
"107925","sports ball","55.726844072342","2020","yolo_v3_coco"
"107925","sports ball","98.976695537567","2020","yolo_v3_coco"
"107925","tie","62.526029348373","2020","yolo_v3_coco"
"107925","person","19.750596582890","2020","yolo_v3_coco"
"107925","person","95.777869224548","2020","yolo_v3_coco"
"107925","person","99.640125036240","2020","yolo_v3_coco"
"107925","person","99.865233898163","2020","yolo_v3_coco"
"107928","giraffe","99.979805946350","2020","yolo_v3_coco"
"107930","vase","17.957548797131","2020","yolo_v3_coco"
"107930","vase","35.237288475037","2020","yolo_v3_coco"
"107930","book","22.825238108635","2020","yolo_v3_coco"
"107930","book","44.812262058258","2020","yolo_v3_coco"
"107930","dining table","13.722287118435","2020","yolo_v3_coco"
"107930","cup","16.325280070305","2020","yolo_v3_coco"
"107930","bottle","10.038454830647","2020","yolo_v3_coco"
"107930","bottle","36.939743161201","2020","yolo_v3_coco"
"107930","bottle","43.953153491020","2020","yolo_v3_coco"
"107930","backpack","80.759316682816","2020","yolo_v3_coco"
"107930","bench","75.398582220078","2020","yolo_v3_coco"
"107931","umbrella","98.823040723801","2020","yolo_v3_coco"
"107931","person","47.050261497498","2020","yolo_v3_coco"
"107931","person","84.181976318359","2020","yolo_v3_coco"
"107932","vase","14.622561633587","2020","yolo_v3_coco"
"107932","laptop","33.658772706985","2020","yolo_v3_coco"
"107932","tv","77.100425958633","2020","yolo_v3_coco"
"107932","dining table","90.081220865250","2020","yolo_v3_coco"
"107932","couch","87.566435337067","2020","yolo_v3_coco"
"107932","chair","22.429004311562","2020","yolo_v3_coco"
"107932","chair","32.520410418510","2020","yolo_v3_coco"
"107932","chair","36.950162053108","2020","yolo_v3_coco"
"107932","chair","56.990706920624","2020","yolo_v3_coco"
"107932","chair","58.132362365723","2020","yolo_v3_coco"
"107932","chair","99.275213479996","2020","yolo_v3_coco"
"107932","bowl","17.494462430477","2020","yolo_v3_coco"
"107932","bowl","98.546618223190","2020","yolo_v3_coco"
"107933","remote","28.245475888252","2020","yolo_v3_coco"
"107933","remote","30.319699645042","2020","yolo_v3_coco"
"107933","remote","52.415788173676","2020","yolo_v3_coco"
