"img_id","label","conf_level","run_date","api"
"1","ski","0.0988804","0000-00-00","DeepDetect"
"1","crutch","0.0462524","0000-00-00","DeepDetect"
"1","prison,prison house","0.0419031","0000-00-00","DeepDetect"
"1","sliding door","0.0405642","0000-00-00","DeepDetect"
"1","shovel","0.0314837","0000-00-00","DeepDetect"
"2","traffic light,traffic signal,stoplight","0.108129","0000-00-00","DeepDetect"
"2","patio,terrace","0.0638307","0000-00-00","DeepDetect"
"2","parking meter","0.0614094","0000-00-00","DeepDetect"
"2","cab,hack,taxi,taxicab","0.0557594","0000-00-00","DeepDetect"
"2","motor scooter,scooter","0.0504263","0000-00-00","DeepDetect"
"3","desk","0.80131","0000-00-00","DeepDetect"
"3","monitor","0.0668619","0000-00-00","DeepDetect"
"3","desktop computer","0.0559077","0000-00-00","DeepDetect"
"3","screen,CRT screen","0.0317468","0000-00-00","DeepDetect"
"3","mouse,computer mouse","0.00800548","0000-00-00","DeepDetect"
"4","mosquito net","0.320197","0000-00-00","DeepDetect"
"4","studio couch,day bed","0.231243","0000-00-00","DeepDetect"
"4","four-poster","0.12085","0000-00-00","DeepDetect"
"4","crib,cot","0.0530725","0000-00-00","DeepDetect"
"4","window shade","0.0448234","0000-00-00","DeepDetect"
"5","desk","0.461887","0000-00-00","DeepDetect"
"5","microwave,microwave oven","0.172306","0000-00-00","DeepDetect"
"5","desktop computer","0.0655015","0000-00-00","DeepDetect"
"5","entertainment center","0.0567604","0000-00-00","DeepDetect"
"5","monitor","0.0289061","0000-00-00","DeepDetect"
"6","vase","0.0961717","0000-00-00","DeepDetect"
"6","lotion","0.0516088","0000-00-00","DeepDetect"
"6","refrigerator,icebox","0.0497051","0000-00-00","DeepDetect"
"6","saltshaker,salt shaker","0.0492134","0000-00-00","DeepDetect"
"6","bakery,bakeshop,bakehouse","0.0440651","0000-00-00","DeepDetect"
"7","desk","0.640734","0000-00-00","DeepDetect"
"7","monitor","0.138272","0000-00-00","DeepDetect"
"7","desktop computer","0.0920832","0000-00-00","DeepDetect"
"7","mouse,computer mouse","0.0396328","0000-00-00","DeepDetect"
"7","screen,CRT screen","0.0387885","0000-00-00","DeepDetect"
"8","desk","0.682302","0000-00-00","DeepDetect"
"8","file,file cabinet,filing cabinet","0.118652","0000-00-00","DeepDetect"
"8","desktop computer","0.0521643","0000-00-00","DeepDetect"
"8","photocopier","0.0252528","0000-00-00","DeepDetect"
"8","monitor","0.0219615","0000-00-00","DeepDetect"
"9","dining table,board","0.417904","0000-00-00","DeepDetect"
"9","desk","0.163763","0000-00-00","DeepDetect"
"9","restaurant,eating house,eating place,eatery","0.160327","0000-00-00","DeepDetect"
"9","sliding door","0.038062","0000-00-00","DeepDetect"
"9","studio couch,day bed","0.0217181","0000-00-00","DeepDetect"
"10","desk","0.715258","0000-00-00","DeepDetect"
"10","bookcase","0.106434","0000-00-00","DeepDetect"
"10","file,file cabinet,filing cabinet","0.072333","0000-00-00","DeepDetect"
"10","library","0.0216056","0000-00-00","DeepDetect"
"10","desktop computer","0.015711","0000-00-00","DeepDetect"
"11","desk","0.575785","0000-00-00","DeepDetect"
"11","barber chair","0.117392","0000-00-00","DeepDetect"
"11","dining table,board","0.0780409","0000-00-00","DeepDetect"
"11","sewing machine","0.0225202","0000-00-00","DeepDetect"
"11","barbershop","0.0210368","0000-00-00","DeepDetect"
"12","desk","0.556373","0000-00-00","DeepDetect"
"12","monitor","0.155188","0000-00-00","DeepDetect"
"12","desktop computer","0.153489","0000-00-00","DeepDetect"
"12","screen,CRT screen","0.0848022","0000-00-00","DeepDetect"
"12","mouse,computer mouse","0.0174833","0000-00-00","DeepDetect"
"13","desk","0.779339","0000-00-00","DeepDetect"
"13","monitor","0.0540629","0000-00-00","DeepDetect"
"13","screen,CRT screen","0.0504629","0000-00-00","DeepDetect"
"13","desktop computer","0.0457082","0000-00-00","DeepDetect"
"13","mouse,computer mouse","0.0166221","0000-00-00","DeepDetect"
"14","desk","0.75086","0000-00-00","DeepDetect"
"14","desktop computer","0.0994469","0000-00-00","DeepDetect"
"14","mouse,computer mouse","0.0545154","0000-00-00","DeepDetect"
"14","screen,CRT screen","0.028768","0000-00-00","DeepDetect"
"14","computer keyboard,keypad","0.0156676","0000-00-00","DeepDetect"
"15","notebook,notebook computer","0.263145","0000-00-00","DeepDetect"
"15","desktop computer","0.168653","0000-00-00","DeepDetect"
"15","computer keyboard,keypad","0.141032","0000-00-00","DeepDetect"
"15","mouse,computer mouse","0.121989","0000-00-00","DeepDetect"
"15","desk","0.0843944","0000-00-00","DeepDetect"
"16","parking meter","0.153049","0000-00-00","DeepDetect"
"16","crutch","0.121078","0000-00-00","DeepDetect"
"16","turnstile","0.0739967","0000-00-00","DeepDetect"
"16","patio,terrace","0.0634929","0000-00-00","DeepDetect"
"16","sliding door","0.0320425","0000-00-00","DeepDetect"
"17","sewing machine","0.441747","0000-00-00","DeepDetect"
"17","shower curtain","0.121406","0000-00-00","DeepDetect"
"17","washbasin,handbasin,washbowl,lavabo,wash-hand basin","0.0731098","0000-00-00","DeepDetect"
"17","mosquito net","0.0614847","0000-00-00","DeepDetect"
"17","desk","0.0589208","0000-00-00","DeepDetect"
"18","desk","0.455433","0000-00-00","DeepDetect"
"18","dining table,board","0.132059","0000-00-00","DeepDetect"
"18","window shade","0.0563334","0000-00-00","DeepDetect"
"18","dishwasher,dish washer,dishwashing machine","0.0305394","0000-00-00","DeepDetect"
"18","china cabinet,china closet","0.0299268","0000-00-00","DeepDetect"
"19","desk","0.737926","0000-00-00","DeepDetect"
"19","screen,CRT screen","0.0728146","0000-00-00","DeepDetect"
"19","desktop computer","0.0653506","0000-00-00","DeepDetect"
"19","monitor","0.0640321","0000-00-00","DeepDetect"
"19","mouse,computer mouse","0.0121206","0000-00-00","DeepDetect"
"20","desk","0.235987","0000-00-00","DeepDetect"
"20","dining table,board","0.124889","0000-00-00","DeepDetect"
"20","dishwasher,dish washer,dishwashing machine","0.0453487","0000-00-00","DeepDetect"
