img_id,label,conf_level,run_date,api
1,outdoor,0.99,20/06/2028,microsoft
1,building,0.99,20/06/2028,microsoft
1,street,0.96,20/06/2028,microsoft
1,road,0.95,20/06/2028,microsoft
1,sidewalk,0.87,20/06/2028,microsoft
1,way,0.8,20/06/2028,microsoft
1,city,0.8,20/06/2028,microsoft
2,indoor,0.99,20/06/2028,microsoft
2,counter,0.51,20/06/2028,microsoft
2,cluttered,0.13,20/06/2028,microsoft
3,floor,0.99,20/06/2028,microsoft
3,indoor,0.99,20/06/2028,microsoft
3,wall,0.99,20/06/2028,microsoft
3,room,0.96,20/06/2028,microsoft
3,living,0.85,20/06/2028,microsoft
3,furniture,0.21,20/06/2028,microsoft
4,wall,0.98,20/06/2028,microsoft
4,indoor,0.98,20/06/2028,microsoft
4,desk,0.89,20/06/2028,microsoft
4,office,0.73,20/06/2028,microsoft
5,indoor,0.99,20/06/2028,microsoft
5,computer,0.97,20/06/2028,microsoft
5,desk,0.94,20/06/2028,microsoft
5,shelf,0.91,20/06/2028,microsoft
5,office,0.77,20/06/2028,microsoft
5,working,0.58,20/06/2028,microsoft
5,cluttered,0.34,20/06/2028,microsoft
6,wall,0.99,20/06/2028,microsoft
6,indoor,0.98,20/06/2028,microsoft
6,floor,0.94,20/06/2028,microsoft
6,shelf,0.66,20/06/2028,microsoft
6,bedroom,0.45,20/06/2028,microsoft
6,cluttered,0.29,20/06/2028,microsoft
6,furniture,0.2,20/06/2028,microsoft
7,wall,0.99,20/06/2028,microsoft
7,indoor,0.97,20/06/2028,microsoft
7,floor,0.93,20/06/2028,microsoft
7,shelf,0.76,20/06/2028,microsoft
7,office,0.6,20/06/2028,microsoft
8,tree,0.99,20/06/2028,microsoft
8,outdoor,0.99,20/06/2028,microsoft
8,street,0.96,20/06/2028,microsoft
8,way,0.94,20/06/2028,microsoft
8,sidewalk,0.94,20/06/2028,microsoft
8,scene,0.86,20/06/2028,microsoft
8,city,0.7,20/06/2028,microsoft
8,road,0.28,20/06/2028,microsoft
8,day,0.12,20/06/2028,microsoft
9,indoor,0.99,20/06/2028,microsoft
9,wall,0.98,20/06/2028,microsoft
9,floor,0.94,20/06/2028,microsoft
9,window,0.88,20/06/2028,microsoft
9,ceiling,0.87,20/06/2028,microsoft
9,room,0.76,20/06/2028,microsoft
9,desk,0.75,20/06/2028,microsoft
9,office,0.49,20/06/2028,microsoft
9,furniture,0.41,20/06/2028,microsoft
9,cluttered,0.15,20/06/2028,microsoft
10,wall,0.99,20/06/2028,microsoft
10,indoor,0.96,20/06/2028,microsoft
10,desk,0.8,20/06/2028,microsoft
10,cluttered,0.22,20/06/2028,microsoft
11,indoor,0.99,20/06/2028,microsoft
11,wall,0.99,20/06/2028,microsoft
11,computer,0.98,20/06/2028,microsoft
11,desk,0.94,20/06/2028,microsoft
11,laptop,0.94,20/06/2028,microsoft
11,person,0.94,20/06/2028,microsoft
11,working,0.83,20/06/2028,microsoft
11,office,0.83,20/06/2028,microsoft
12,electronics,0.96,20/06/2028,microsoft
12,indoor,0.94,20/06/2028,microsoft
12,computer,0.75,20/06/2028,microsoft
12,cluttered,0.12,20/06/2028,microsoft
13,floor,0.99,20/06/2028,microsoft
13,indoor,0.98,20/06/2028,microsoft
13,desk,0.97,20/06/2028,microsoft
13,window,0.96,20/06/2028,microsoft
13,computer,0.93,20/06/2028,microsoft
13,office,0.9,20/06/2028,microsoft
13,chair,0.9,20/06/2028,microsoft
13,display,0.28,20/06/2028,microsoft
14,wall,0.99,20/06/2028,microsoft
14,table,0.98,20/06/2028,microsoft
14,indoor,0.98,20/06/2028,microsoft
14,computer,0.98,20/06/2028,microsoft
14,desk,0.97,20/06/2028,microsoft
14,electronics,0.91,20/06/2028,microsoft
14,display,0.65,20/06/2028,microsoft
14,office,0.46,20/06/2028,microsoft
15,outdoor,0.99,20/06/2028,microsoft
15,street,0.93,20/06/2028,microsoft
15,way,0.91,20/06/2028,microsoft
15,scene,0.91,20/06/2028,microsoft
15,sidewalk,0.85,20/06/2028,microsoft
15,city,0.79,20/06/2028,microsoft
16,window,0.99,20/06/2028,microsoft
16,indoor,0.99,20/06/2028,microsoft
16,floor,0.96,20/06/2028,microsoft
17,indoor,0.95,20/06/2028,microsoft
17,items,0.74,20/06/2028,microsoft
17,cluttered,0.39,20/06/2028,microsoft
17,several,0.12,20/06/2028,microsoft
17,desk,0.05,20/06/2028,microsoft
18,indoor,0.92,20/06/2028,microsoft
19,indoor,0.99,20/06/2028,microsoft
19,shelf,0.95,20/06/2028,microsoft
19,computer,0.94,20/06/2028,microsoft
19,book,0.93,20/06/2028,microsoft
20,floor,0.99,20/06/2028,microsoft
20,indoor,0.99,20/06/2028,microsoft
20,wall,0.99,20/06/2028,microsoft
20,room,0.84,20/06/2028,microsoft
20,office,0.5,20/06/2028,microsoft
20,furniture,0.27,20/06/2028,microsoft
20,wood,0.26,20/06/2028,microsoft
21,wall,0.99,20/06/2028,microsoft
21,desk,0.97,20/06/2028,microsoft
21,indoor,0.97,20/06/2028,microsoft
21,computer,0.96,20/06/2028,microsoft
21,electronics,0.91,20/06/2028,microsoft
21,office,0.59,20/06/2028,microsoft
21,display,0.36,20/06/2028,microsoft
22,grass,0.99,20/06/2028,microsoft
22,tree,0.99,20/06/2028,microsoft
22,road,0.99,20/06/2028,microsoft
22,outdoor,0.99,20/06/2028,microsoft
22,street,0.84,20/06/2028,microsoft
22,way,0.49,20/06/2028,microsoft
22,traveling,0.42,20/06/2028,microsoft
22,sidewalk,0.28,20/06/2028,microsoft
23,floor,0.99,20/06/2028,microsoft
23,wall,0.99,20/06/2028,microsoft
23,indoor,0.98,20/06/2028,microsoft
23,table,0.97,20/06/2028,microsoft
23,dining table,0.16,20/06/2028,microsoft
24,building,0.99,20/06/2028,microsoft
24,outdoor,0.99,20/06/2028,microsoft
24,sidewalk,0.86,20/06/2028,microsoft
24,way,0.59,20/06/2028,microsoft
24,stone,0.47,20/06/2028,microsoft
25,road,0.99,20/06/2028,microsoft
25,outdoor,0.99,20/06/2028,microsoft
25,street,0.94,20/06/2028,microsoft
25,city,0.65,20/06/2028,microsoft
25,way,0.52,20/06/2028,microsoft
25,sidewalk,0.3,20/06/2028,microsoft
26,road,0.99,20/06/2028,microsoft
26,outdoor,0.99,20/06/2028,microsoft
26,building,0.99,20/06/2028,microsoft
26,way,0.98,20/06/2028,microsoft
26,street,0.98,20/06/2028,microsoft
