"img_id","label","conf_level","run_date","api"
"1","parking meter","0.16662941873073578","2020","mobilenet_v2"
"1","jinrikisha, ricksha, rickshaw","0.04219905287027359","2020","mobilenet_v2"
"1","police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria","0.03441612049937248","2020","mobilenet_v2"
"1","cab, hack, taxi, taxicab","0.02895104698836803","2020","mobilenet_v2"
"1","crutch","0.02877715788781643","2020","mobilenet_v2"
"10","desk","0.71066904067993160","2020","mobilenet_v2"
"10","bookcase","0.10357612371444702","2020","mobilenet_v2"
"10","file, file cabinet, filing cabinet","0.02917749434709549","2020","mobilenet_v2"
"10","desktop computer","0.01167928241193295","2020","mobilenet_v2"
"10","library","0.00535228475928307","2020","mobilenet_v2"
"107900","zebra","0.95478498935699460","2020","mobilenet_v2"
"107900","ostrich, Struthio camelus","0.00129050260875374","2020","mobilenet_v2"
"107900","tiger cat","0.00064907222986221","2020","mobilenet_v2"
"107900","prairie chicken, prairie grouse, prairie fowl","0.00041296394192614","2020","mobilenet_v2"
"107900","hartebeest","0.00037251299363561","2020","mobilenet_v2"
"107901","parking meter","0.18873992562294006","2020","mobilenet_v2"
"107901","sturgeon","0.10464113205671310","2020","mobilenet_v2"
"107901","coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch","0.06253990530967712","2020","mobilenet_v2"
"107901","barracouta, snoek","0.05890418961644173","2020","mobilenet_v2"
"107901","stole","0.03661883622407913","2020","mobilenet_v2"
"107902","umbrella","0.86607658863067630","2020","mobilenet_v2"
"107902","bonnet, poke bonnet","0.01912134513258934","2020","mobilenet_v2"
"107902","cowboy hat, ten-gallon hat","0.01556551177054644","2020","mobilenet_v2"
"107902","mortarboard","0.01309574861079454","2020","mobilenet_v2"
"107902","sleeping bag","0.01038591284304857","2020","mobilenet_v2"
"107905","plastic bag","0.31297683715820310","2020","mobilenet_v2"
"107905","soccer ball","0.05685678496956825","2020","mobilenet_v2"
"107905","teddy, teddy bear","0.03745441883802414","2020","mobilenet_v2"
"107905","jellyfish","0.02619044855237007","2020","mobilenet_v2"
"107905","mortarboard","0.02055483497679234","2020","mobilenet_v2"
"107906","minibus","0.59111624956130980","2020","mobilenet_v2"
"107906","recreational vehicle, RV, R.V.","0.10605581849813461","2020","mobilenet_v2"
"107906","trolleybus, trolley coach, trackless trolley","0.08023405820131302","2020","mobilenet_v2"
"107906","moving van","0.05712288990616798","2020","mobilenet_v2"
"107906","passenger car, coach, carriage","0.02580135501921177","2020","mobilenet_v2"
"107907","barn","0.53279685974121090","2020","mobilenet_v2"
"107907","mobile home, manufactured home","0.04757065698504448","2020","mobilenet_v2"
"107907","lakeside, lakeshore","0.03447117656469345","2020","mobilenet_v2"
"107907","picket fence, paling","0.03445004671812058","2020","mobilenet_v2"
"107907","mailbox, letter box","0.01803171075880528","2020","mobilenet_v2"
"107909","chocolate sauce, chocolate syrup","0.22770711779594420","2020","mobilenet_v2"
"107909","waffle iron","0.17733424901962280","2020","mobilenet_v2"
"107909","toaster","0.12010169029235840","2020","mobilenet_v2"
