img_id,label,conf_level,run_date,api
dee9f905a535deea,food,0.99543273,2020,clarifai
dee9f905a535deea,healthy,0.9905926,2020,clarifai
dee9f905a535deea,no person,0.9807124,2020,clarifai
dee9f905a535deea,diet,0.9782972,2020,clarifai
dee9f905a535deea,nutrition,0.9782354,2020,clarifai
dee9f905a535deea,vegetable,0.97808516,2020,clarifai
dee9f905a535deea,desktop,0.9733301,2020,clarifai
dee9f905a535deea,refreshment,0.97243524,2020,clarifai
dee9f905a535deea,health,0.9697923,2020,clarifai
dee9f905a535deea,closeup,0.9678689,2020,clarifai
dee9f905a535deea,tasty,0.96606696,2020,clarifai
dee9f905a535deea,slice,0.9656861,2020,clarifai
dee9f905a535deea,delicious,0.96422863,2020,clarifai
dee9f905a535deea,cooking,0.9552283,2020,clarifai
dee9f905a535deea,sweet,0.95295906,2020,clarifai
dee9f905a535deea,fruit,0.95205796,2020,clarifai
dee9f905a535deea,cut,0.9410957,2020,clarifai
dee9f905a535deea,cuisine,0.9323502,2020,clarifai
dee9f905a535deea,epicure,0.9283217,2020,clarifai
dee9f905a535deea,color,0.92311656,2020,clarifai
dec3b73e5d32c304,beer,0.99990225,2020,clarifai
dec3b73e5d32c304,foam,0.9960687,2020,clarifai
dec3b73e5d32c304,lager,0.9927133,2020,clarifai
dec3b73e5d32c304,brewery,0.9919107,2020,clarifai
dec3b73e5d32c304,pub,0.98637396,2020,clarifai
dec3b73e5d32c304,pint,0.98310494,2020,clarifai
dec3b73e5d32c304,ale,0.9810958,2020,clarifai
dec3b73e5d32c304,glass,0.97189575,2020,clarifai
dec3b73e5d32c304,no person,0.96133673,2020,clarifai
dec3b73e5d32c304,beer glass,0.9386785,2020,clarifai
dec3b73e5d32c304,alcohol,0.9368255,2020,clarifai
dec3b73e5d32c304,drink,0.92607546,2020,clarifai
dec3b73e5d32c304,full,0.9230036,2020,clarifai
dec3b73e5d32c304,brew,0.9195762,2020,clarifai
dec3b73e5d32c304,stout,0.9164011,2020,clarifai
dec3b73e5d32c304,sketch out,0.9088973,2020,clarifai
dec3b73e5d32c304,soap,0.89981866,2020,clarifai
dec3b73e5d32c304,cold,0.89369035,2020,clarifai
dec3b73e5d32c304,summer,0.88971055,2020,clarifai
dec3b73e5d32c304,frosty,0.8881221,2020,clarifai
dec86c0ccfc62802,no person,0.9926808,2020,clarifai
dec86c0ccfc62802,retro,0.9862764,2020,clarifai
dec86c0ccfc62802,old,0.9705107,2020,clarifai
dec86c0ccfc62802,isolate,0.94260883,2020,clarifai
dec86c0ccfc62802,art,0.93377644,2020,clarifai
dec86c0ccfc62802,traditional,0.9214262,2020,clarifai
dec86c0ccfc62802,desktop,0.90164465,2020,clarifai
dec86c0ccfc62802,antique,0.8887321,2020,clarifai
dec86c0ccfc62802,one,0.880075,2020,clarifai
dec86c0ccfc62802,luxury,0.8706775,2020,clarifai
dec86c0ccfc62802,health,0.85864055,2020,clarifai
dec86c0ccfc62802,dark,0.8530278,2020,clarifai
dec86c0ccfc62802,shining,0.8408661,2020,clarifai
dec86c0ccfc62802,dirty,0.8271655,2020,clarifai
dec86c0ccfc62802,space,0.82666993,2020,clarifai
dec86c0ccfc62802,sculpture,0.80511826,2020,clarifai
dec86c0ccfc62802,glazed,0.8010364,2020,clarifai
dec86c0ccfc62802,ancient,0.79827154,2020,clarifai
dec86c0ccfc62802,isolated,0.79141104,2020,clarifai
dec86c0ccfc62802,man,0.78504246,2020,clarifai
decd2649decac42d,room,0.9976003,2020,clarifai
decd2649decac42d,furniture,0.9951935,2020,clarifai
decd2649decac42d,indoors,0.99484587,2020,clarifai
decd2649decac42d,interior design,0.99037635,2020,clarifai
decd2649decac42d,chair,0.9896444,2020,clarifai
decd2649decac42d,seat,0.98715675,2020,clarifai
decd2649decac42d,window,0.985384,2020,clarifai
decd2649decac42d,no person,0.9797922,2020,clarifai
decd2649decac42d,table,0.97292584,2020,clarifai
decd2649decac42d,wood,0.97159135,2020,clarifai
decd2649decac42d,house,0.97079736,2020,clarifai
decd2649decac42d,home,0.9651798,2020,clarifai
decd2649decac42d,abandoned,0.9642328,2020,clarifai
decd2649decac42d,family,0.96076155,2020,clarifai
decd2649decac42d,mirror,0.9588841,2020,clarifai
decd2649decac42d,architecture,0.9391583,2020,clarifai
decd2649decac42d,painting,0.92404073,2020,clarifai
decd2649decac42d,museum,0.89328635,2020,clarifai
decd2649decac42d,contemporary,0.8687794,2020,clarifai
decd2649decac42d,light,0.85654366,2020,clarifai
ded00eb1a02b9e54,no person,0.99315983,2020,clarifai
ded00eb1a02b9e54,toy,0.9813973,2020,clarifai
ded00eb1a02b9e54,Christmas,0.97617173,2020,clarifai
ded00eb1a02b9e54,food,0.9668472,2020,clarifai
ded00eb1a02b9e54,traditional,0.96321946,2020,clarifai
ded00eb1a02b9e54,winter,0.96239847,2020,clarifai
ded00eb1a02b9e54,indoors,0.9610847,2020,clarifai
ded00eb1a02b9e54,child,0.9494685,2020,clarifai
ded00eb1a02b9e54,wood,0.9491828,2020,clarifai
ded00eb1a02b9e54,tea,0.9490192,2020,clarifai
ded00eb1a02b9e54,family,0.9473685,2020,clarifai
ded00eb1a02b9e54,figurine,0.9463966,2020,clarifai
ded00eb1a02b9e54,breakfast,0.9341204,2020,clarifai
ded00eb1a02b9e54,porcelain,0.93313503,2020,clarifai
ded00eb1a02b9e54,still life,0.9264183,2020,clarifai
ded00eb1a02b9e54,milk,0.918352,2020,clarifai
ded00eb1a02b9e54,cup,0.9127633,2020,clarifai
ded00eb1a02b9e54,doll,0.90015876,2020,clarifai
ded00eb1a02b9e54,fun,0.89874375,2020,clarifai
ded00eb1a02b9e54,table,0.8970614,2020,clarifai
dee2735e098b9d4d,sand,0.97850627,2020,clarifai
dee2735e098b9d4d,street,0.9724952,2020,clarifai
dee2735e098b9d4d,dirty,0.96805537,2020,clarifai
dee2735e098b9d4d,asphalt,0.96607834,2020,clarifai
dee2735e098b9d4d,no person,0.96297586,2020,clarifai
dee2735e098b9d4d,urban,0.9629338,2020,clarifai
dee2735e098b9d4d,cement,0.96141803,2020,clarifai
dee2735e098b9d4d,pavement,0.9465725,2020,clarifai
dee2735e098b9d4d,concrete,0.9309989,2020,clarifai
dee2735e098b9d4d,rough,0.9299147,2020,clarifai
dee2735e098b9d4d,empty,0.9217125,2020,clarifai
dee2735e098b9d4d,texture,0.91770434,2020,clarifai
dee2735e098b9d4d,abstract,0.9029019,2020,clarifai
dee2735e098b9d4d,gritty,0.90095246,2020,clarifai
dee2735e098b9d4d,footprint,0.8998904,2020,clarifai
dee2735e098b9d4d,graffiti,0.8817178,2020,clarifai
dee2735e098b9d4d,beach,0.8701415,2020,clarifai
dee2735e098b9d4d,nature,0.8674958,2020,clarifai
dee2735e098b9d4d,soil,0.86731106,2020,clarifai
dee2735e098b9d4d,road,0.86539674,2020,clarifai
ded6dd51d4dbebb6,breakfast,0.991614,2020,clarifai
ded6dd51d4dbebb6,bread,0.9915445,2020,clarifai
ded6dd51d4dbebb6,no person,0.98501563,2020,clarifai
ded6dd51d4dbebb6,round out,0.9801366,2020,clarifai
ded6dd51d4dbebb6,wheat,0.9742589,2020,clarifai
ded6dd51d4dbebb6,health,0.9682112,2020,clarifai
ded6dd51d4dbebb6,food,0.9660788,2020,clarifai
ded6dd51d4dbebb6,baking,0.95985943,2020,clarifai
ded6dd51d4dbebb6,delicious,0.9539784,2020,clarifai
ded6dd51d4dbebb6,bakery,0.95288676,2020,clarifai
ded6dd51d4dbebb6,whole,0.93792033,2020,clarifai
ded6dd51d4dbebb6,nutrition,0.9278772,2020,clarifai
ded6dd51d4dbebb6,dough,0.9239913,2020,clarifai
ded6dd51d4dbebb6,sesame,0.9233353,2020,clarifai
ded6dd51d4dbebb6,dark,0.9119154,2020,clarifai
ded6dd51d4dbebb6,flour,0.88987684,2020,clarifai
ded6dd51d4dbebb6,crisp,0.8718426,2020,clarifai
ded6dd51d4dbebb6,loaf,0.86828005,2020,clarifai
ded6dd51d4dbebb6,cereal,0.8641851,2020,clarifai
ded6dd51d4dbebb6,traditional,0.8527204,2020,clarifai
dee2d8551bcf313b,building,0.99401504,2020,clarifai
dee2d8551bcf313b,tree,0.9936869,2020,clarifai
dee2d8551bcf313b,city,0.9915616,2020,clarifai
dee2d8551bcf313b,architecture,0.9861072,2020,clarifai
dee2d8551bcf313b,university,0.98567486,2020,clarifai
dee2d8551bcf313b,park,0.9852379,2020,clarifai
dee2d8551bcf313b,urban,0.9828751,2020,clarifai
dee2d8551bcf313b,light,0.9794618,2020,clarifai
dee2d8551bcf313b,modern,0.97342277,2020,clarifai
dee2d8551bcf313b,house,0.9683993,2020,clarifai
dee2d8551bcf313b,winter,0.96503544,2020,clarifai
dee2d8551bcf313b,museum,0.9583773,2020,clarifai
dee2d8551bcf313b,reflection,0.9570782,2020,clarifai
dee2d8551bcf313b,fall,0.95611787,2020,clarifai
dee2d8551bcf313b,landscape,0.9517484,2020,clarifai
dee2d8551bcf313b,sky,0.94845116,2020,clarifai
dee2d8551bcf313b,window,0.92852175,2020,clarifai
dee2d8551bcf313b,outdoors,0.9262841,2020,clarifai
dee2d8551bcf313b,bridge,0.9227435,2020,clarifai
dee2d8551bcf313b,street,0.918231,2020,clarifai
ded907d80baf11c9,wood,0.99610865,2020,clarifai
ded907d80baf11c9,tree,0.9936012,2020,clarifai
ded907d80baf11c9,landscape,0.9933084,2020,clarifai
ded907d80baf11c9,nature,0.99243,2020,clarifai
ded907d80baf11c9,leaf,0.99204695,2020,clarifai
ded907d80baf11c9,no person,0.9900611,2020,clarifai
ded907d80baf11c9,birch,0.9890392,2020,clarifai
ded907d80baf11c9,environment,0.9735335,2020,clarifai
ded907d80baf11c9,outdoors,0.97024244,2020,clarifai
ded907d80baf11c9,fair weather,0.962746,2020,clarifai
ded907d80baf11c9,sky,0.9528662,2020,clarifai
ded907d80baf11c9,rural,0.9510179,2020,clarifai
ded907d80baf11c9,grass,0.9480854,2020,clarifai
ded907d80baf11c9,park,0.94124657,2020,clarifai
ded907d80baf11c9,fall,0.93845534,2020,clarifai
ded907d80baf11c9,grove,0.9374151,2020,clarifai
ded907d80baf11c9,flora,0.9305808,2020,clarifai
ded907d80baf11c9,season,0.92207533,2020,clarifai
ded907d80baf11c9,scenic,0.92155194,2020,clarifai
ded907d80baf11c9,sun,0.92123926,2020,clarifai
dec670679bea8369,people,0.9894276,2020,clarifai
dec670679bea8369,group,0.9848775,2020,clarifai
dec670679bea8369,many,0.9817506,2020,clarifai
dec670679bea8369,crowd,0.9567439,2020,clarifai
dec670679bea8369,street,0.95335937,2020,clarifai
dec670679bea8369,rally,0.95151335,2020,clarifai
dec670679bea8369,woman,0.9162846,2020,clarifai
dec670679bea8369,market,0.8654898,2020,clarifai
