img_id,label,conf_level,run_date,api
dee9f905a535deea,jackfruit,1.0,2020,wolfram
dee9f905a535deea,soft drink,0.8,2020,wolfram
dee9f905a535deea,olive,0.6,2020,wolfram
dee9f905a535deea,green olive,0.4,2020,wolfram
dee9f905a535deea,edible fruit,0.2,2020,wolfram
dec3b73e5d32c304,beer glass,1.0,2020,wolfram
dec3b73e5d32c304,bottle,0.8,2020,wolfram
dec3b73e5d32c304,ketchup bottle,0.6,2020,wolfram
dec3b73e5d32c304,substance,0.4,2020,wolfram
dec3b73e5d32c304,beverage,0.2,2020,wolfram
dec86c0ccfc62802,beverage,1.0,2020,wolfram
dec86c0ccfc62802,liquid,0.8,2020,wolfram
dec86c0ccfc62802,fluid,0.6,2020,wolfram
dec86c0ccfc62802,beer mat,0.4,2020,wolfram
dec86c0ccfc62802,alcoholic beverage,0.2,2020,wolfram
decd2649decac42d,music stand,1.0,2020,wolfram
decd2649decac42d,stand,0.8,2020,wolfram
decd2649decac42d,support,0.6,2020,wolfram
decd2649decac42d,console table,0.4,2020,wolfram
decd2649decac42d,work table,0.2,2020,wolfram
ded00eb1a02b9e54,toy,1.0,2020,wolfram
ded00eb1a02b9e54,device,0.8,2020,wolfram
ded00eb1a02b9e54,shaker,0.6,2020,wolfram
ded00eb1a02b9e54,salt shaker,0.4,2020,wolfram
ded00eb1a02b9e54,vessel,0.2,2020,wolfram
dee2735e098b9d4d,graffiti,1.0,2020,wolfram
dee2735e098b9d4d,ornament,0.75,2020,wolfram
dee2735e098b9d4d,artifact,0.5,2020,wolfram
dee2735e098b9d4d,animal,0.25,2020,wolfram
ded6dd51d4dbebb6,donut,1.0,2020,wolfram
ded6dd51d4dbebb6,friedcake,0.8,2020,wolfram
ded6dd51d4dbebb6,cake,0.6,2020,wolfram
ded6dd51d4dbebb6,baked goods,0.4,2020,wolfram
ded6dd51d4dbebb6,food,0.2,2020,wolfram
dee2d8551bcf313b,bridge,1.0,2020,wolfram
dee2d8551bcf313b,impediment,0.8,2020,wolfram
dee2d8551bcf313b,barrier,0.6,2020,wolfram
dee2d8551bcf313b,balusters,0.4,2020,wolfram
dee2d8551bcf313b,device,0.2,2020,wolfram
ded907d80baf11c9,European quaking aspen,1.0,2020,wolfram
ded907d80baf11c9,eastern cottonwood,0.8,2020,wolfram
ded907d80baf11c9,loblolly pine,0.6,2020,wolfram
ded907d80baf11c9,yellow pine,0.4,2020,wolfram
ded907d80baf11c9,lodgepole pine,0.2,2020,wolfram
dec670679bea8369,person,1.0,2020,wolfram
dec670679bea8369,hominid,0.8,2020,wolfram
dec670679bea8369,primate,0.6,2020,wolfram
dec670679bea8369,vertebrate,0.4,2020,wolfram
dec670679bea8369,mammal,0.2,2020,wolfram
dee3428d87d3fcc4,cruiser,1.0,2020,wolfram
dee3428d87d3fcc4,automobile,0.8,2020,wolfram
dee3428d87d3fcc4,motor vehicle,0.6,2020,wolfram
dee3428d87d3fcc4,cab,0.4,2020,wolfram
dee3428d87d3fcc4,self-propelled vehicle,0.2,2020,wolfram
ded9f96e5a8090d7,common dandelion,1.0,2020,wolfram
ded9f96e5a8090d7,blessed milkthistle,0.8,2020,wolfram
ded9f96e5a8090d7,common sowthistle,0.6,2020,wolfram
ded9f96e5a8090d7,flower,0.4,2020,wolfram
ded9f96e5a8090d7,poppy,0.2,2020,wolfram
dec973cf6385498e,Barbie,1.0,2020,wolfram
dec973cf6385498e,fictional character,0.8,2020,wolfram
dec973cf6385498e,Wonder Woman,0.6,2020,wolfram
dec973cf6385498e,person,0.4,2020,wolfram
dec973cf6385498e,Adam Warlock,0.2,2020,wolfram
dee20b5e5f872329,bathroom,1.0,2020,wolfram
dee20b5e5f872329,bathroom,0.8,2020,wolfram
dee20b5e5f872329,basin,0.6,2020,wolfram
dee20b5e5f872329,washbasin,0.4,2020,wolfram
dee20b5e5f872329,flush toilet,0.2,2020,wolfram
ded461b60f7066d4,person,1.0,2020,wolfram
ded461b60f7066d4,hotdog bun,0.8,2020,wolfram
ded461b60f7066d4,melon,0.6,2020,wolfram
ded461b60f7066d4,drinking water,0.4,2020,wolfram
ded461b60f7066d4,water,0.2,2020,wolfram
dee401a46a674d38,kazoo,1.0,2020,wolfram
dee401a46a674d38,primate,0.8,2020,wolfram
dee401a46a674d38,hominid,0.6,2020,wolfram
dee401a46a674d38,person,0.4,2020,wolfram
dee401a46a674d38,headgear,0.2,2020,wolfram
dec55d16757a804f,person,1.0,2020,wolfram
dec55d16757a804f,hominid,0.8,2020,wolfram
dec55d16757a804f,primate,0.6,2020,wolfram
dec55d16757a804f,mammal,0.4,2020,wolfram
dec55d16757a804f,vertebrate,0.2,2020,wolfram
dece9feb4e2504e4,person,1.0,2020,wolfram
dece9feb4e2504e4,nightgown,0.8,2020,wolfram
dece9feb4e2504e4,bolero,0.6,2020,wolfram
dece9feb4e2504e4,trench coat,0.4,2020,wolfram
dece9feb4e2504e4,bomber jacket,0.2,2020,wolfram
dee7eabb5f1df4d7,oast,1.0,2020,wolfram
dee7eabb5f1df4d7,water wheel,0.8,2020,wolfram
dee7eabb5f1df4d7,mill wheel,0.6,2020,wolfram
dee7eabb5f1df4d7,barn door,0.4,2020,wolfram
dee7eabb5f1df4d7,kiln,0.2,2020,wolfram
dedd766cfd715031,person,1.0,2020,wolfram
dedd766cfd715031,hominid,0.8,2020,wolfram
dedd766cfd715031,primate,0.6,2020,wolfram
dedd766cfd715031,mammal,0.4,2020,wolfram
dedd766cfd715031,vertebrate,0.2,2020,wolfram
ded5653941ca834a,tower,1.0,2020,wolfram
ded5653941ca834a,building,0.8,2020,wolfram
ded5653941ca834a,skyscraper,0.6,2020,wolfram
ded5653941ca834a,architecture,0.4,2020,wolfram
ded5653941ca834a,device,0.2,2020,wolfram
dec51aaa4a8593bd,person,1.0,2020,wolfram
dec51aaa4a8593bd,hominid,0.8,2020,wolfram
